time,AdrActCnt,AdrBalCnt,BlkCnt,CapMVRVCur,CapMrktCurUSD,FeeTotNtv,HashRate,IssTotNtv,PriceUSD,TxCnt,TxTfrCnt,FlowInExNtv,FlowInExUSD,FlowOutExNtv,FlowOutExUSD,IssTotUSD,ROI1yr,ROI30d,SplyCur,SplyExNtv,volume_reported_spot_usd_1d
2018-03-30,571020,21489971,162,1.30076662,115797316246.97136,25.6654379800051,27884074.3709651,2025.0,6832.14906633548,183947,512212,52612.8410922,359458773.1453312,43373.01003143,296330869.9903939,13835101.859329348,558.2110096519771,-33.71366530486021,16948886.08586535,2202882.00066164,3348780122.27085
2018-03-31,475498,21474259,128,1.31875342,117336032805.59007,20.1572426400027,22031861.2313799,1600.0,6922.2812969024,149294,375087,29823.43202673,206446185.72807312,33926.46398915,234848527.14212584,11075650.07504384,539.9188992522594,-36.63021586417368,16950486.08586535,2198778.96869922,2191801990.69951
2018-04-01,425276,21496172,162,1.29804435,115353783450.55528,18.0739767900056,28151789.8209148,2025.0,6804.52487931035,133901,369698,25016.97610201,170228636.2912395,23063.72119088,156937664.6528203,13779162.880603459,524.5406304884082,-38.219640838745406,16952511.08586535,2200732.22361035,2080295669.18854
2018-04-02,485666,21523326,156,1.34269917,119245126357.49667,21.2542943400059,27227579.616214,1950.0,7033.25960958504,167141,419956,32155.17490959,226155692.93076164,28795.52522569,202526404.50663263,13714856.238690829,536.169977744059,-38.44340764394004,16954461.08586515,2204091.87329425,1801120139.34515
2018-04-03,605514,21528637,163,1.41752889,125830793446.85999,25.7169891300051,28449329.9836082,2037.5,7420.80051548802,203600,511976,66182.56571733,491127617.79148227,57352.43126611,425600951.5040403,15119881.05030684,548.2946538953158,-35.26066168856967,16956498.58586515,2212922.00774547,2458133235.08993
2018-04-04,565002,21549958,147,1.29795987,114986737237.44656,24.633346420007,25656757.7152785,1837.5,6780.54360140269,183926,487359,39448.86590584,267484755.3004361,37496.7581685,254248403.67276672,12459248.867577443,493.7834706865922,-41.246495105264025,16958336.08586475,2214874.11548281,2360364204.59413
2018-04-05,534893,21570489,156,1.30312944,115303192510.12206,24.3870624400079,27227579.616214,1950.0,6798.42261659848,181407,454678,51092.41505447,347347830.0429455,48548.78783736,330055177.24194944,13256924.102367036,498.5519389464729,-36.32668180255257,16960286.08586455,2217417.74269992,2427639510.47249
2018-04-06,631476,21589306,138,1.26963243,112127244520.25304,34.2843650699993,24085935.8143431,1725.0,6610.49234979544,169899,517317,24609.65865544,162681960.27286324,40481.34445725,267601617.8440852,11403099.303397134,453.36614284154615,-33.24815128796511,16962011.08586455,2201546.05689811,1727229667.59611
2018-04-07,502038,21561919,180,1.32349168,116823866081.93163,27.3350410000043,31416438.0187084,2250.0,6886.46947194623,155865,384076,22484.77871477,154840742.20273,23772.28412979,163707108.9382307,15494556.311879016,477.85413531699953,-26.193798947642616,16964261.08586455,2200258.55148309,1811342125.07231
2018-04-08,414992,21597879,161,1.34758367,118933511741.82196,21.1375823700071,28100258.450067,2012.5,7009.99610432496,139770,372535,16356.15442097,114656578.77273716,13993.44345773,98093984.12477888,14107617.159953982,491.85167394478873,-24.446098888933697,16966273.58586455,2202621.26244633,1348823780.66944
2018-04-09,535496,21586576,147,1.29733763,114312345807.45052,22.1659777400028,25656757.7152785,1837.5,6736.89282378726,174115,426584,27100.56278607,182573586.95407104,34316.54416784,231186880.14149985,12379040.56370909,455.1008003853863,-23.32730329786551,16968111.08584445,2195405.28106456,2266121450.49503
2018-04-10,569509,21605344,164,1.3143587,115680812980.71298,23.2492304600089,28623865.7503788,2050.0,6816.71861542957,188256,487260,28669.43756521,195431488.7446628,30684.19730496,209165538.9682347,13974273.161630617,462.5980532211681,-28.347156666941306,16970161.08584425,2193390.52132481,1688350217.66266
2018-04-11,533732,21614690,161,1.33919481,117868111083.23616,22.3847017799989,28100258.450067,2012.5,6944.78585710111,179955,449303,39711.92813317,275790836.8574547,33508.61619958,232710163.8738723,13976381.537415983,464.7154775833568,-24.083196015711987,16972173.58584425,2199593.8332584,1921606952.92542
2018-04-12,629328,21615444,154,1.52215846,134168881347.63574,36.6644390699919,26878508.0826727,1925.0,7904.33027527762,216526,533126,58546.31945513,462769445.3752592,42680.99544377,337364684.46517736,15215835.779909419,549.9660298577841,-13.713299164986442,16974098.58584425,2215459.15726976,4266007430.44373
2018-04-13,638968,21660374,165,1.52369622,134435317905.14256,35.6312716799955,28798401.5171494,2062.5,7919.06469462303,213311,574375,44027.570068,348657175.71554047,52269.71704742,413927270.8681592,16333070.93266,575.3663699798926,-3.685938390486289,16976161.08584425,2207217.01029034,3661932728.02589
2018-04-14,502546,21692473,137,1.54037773,135931951716.9185,24.286991860004,25934796.2703183,1712.5,8006.41794330801,165043,424746,26388.69796147,211278944.85924888,18794.77377517,150478813.9939359,13710990.727914969,581.7841575615493,-3.170688194233908,16977873.58584425,2214810.93447664,1926565807.34713
2018-04-15,590187,21654676,163,1.60406337,141651021555.82565,23.9083682000045,31109116.9538305,2037.5,8342.27110140269,170677,452502,21055.50656458,175650743.93909037,18713.01538105,156109047.43343747,16997377.36910798,609.640985340982,-0.4134390794499256,16979911.08584425,2217153.42566017,2118257602.2295
2018-04-16,721332,21539444,141,1.54777167,136651223943.0264,25.3454955100068,26910340.4324546,1762.5,8046.98213354763,194303,491556,26651.23167462,214461985.12270585,30776.78921352,247660272.92915684,14182806.010377696,585.6131238067792,2.0975298699759786,16981673.58584425,2213027.86812127,2403882663.88993
2018-04-17,614295,21561473,162,1.51791712,133962964001.42488,26.496317040007,30918263.4755861,2025.0,7887.73795791935,204094,534252,70941.83922561,559570638.0644559,81871.96803357,645784629.9479496,15972669.364786685,561.7778342911238,-3.6790590565708743,16983698.58584425,2202097.73931331,2904706586.35072
2018-04-18,588686,21597239,160,1.57002305,138651452568.16132,25.2445572700091,30536556.5190974,2000.0,8162.83486177674,200441,524029,36432.10618592,297389266.46237975,32182.43172039,262699875.5839491,16325669.72355348,579.0301349497385,-4.383039437351481,16985698.58584425,2206347.41377884,2514493797.42572
2018-04-19,657714,21643940,178,1.58612722,140540536590.6476,27.9884897000054,33971919.1274958,2225.0,8272.96731589714,215282,582276,43294.89995523,358177292.2746544,46619.3943416,385680725.6749769,18407352.277871136,583.9645077098519,-6.998780970980234,16987923.58584425,2203022.91939247,2743277476.96127
2018-04-20,661833,21687491,137,1.69131108,150179907414.557,29.4795850000087,26146926.5194772,1712.5,8839.5011320865,210669,587080,64330.3525819,568648224.4752288,65206.92216107,576396662.2626545,15137645.688698132,615.2839569957683,-0.4515197804101439,16989636.08584415,2202146.3498133,3497128496.45055
2018-04-21,602722,21681211,159,1.69378446,150605949404.9334,27.9662946200067,30345703.0408531,1987.5,8863.54082904734,191121,504209,43192.36432643,382837284.7104001,52916.42066845,469026855.12185115,17616287.397731587,610.5976521036121,1.7550427557511723,16991623.58584415,2192422.29347128,2992931628.71428
2018-04-22,502665,21722718,160,1.68092587,149560185920.2249,21.4043770800046,30536556.5190974,2000.0,8800.95908708358,168980,449376,30300.41213815,266672687.54962885,31953.72923779,281223463.7015362,17601918.17416716,607.7283831531994,0.3330324716562294,16993623.58583415,2190768.97637164,2533489559.06669
2018-04-23,642298,21765840,153,1.70339486,151783472514.18256,28.9208729200034,29200582.1713869,1912.5,8930.78463354763,227377,579846,39249.15833272,350525780.1175337,38736.65168139,345948693.5912448,17080125.611659843,614.4619229169075,3.713814233698903,16995536.08582415,2191281.48302297,2405363583.83001
2018-04-24,776436,21771773,159,1.83531084,164063731529.18613,66.818996379977,30345703.0408531,1987.5,9652.21378872005,253956,650241,92780.28990571,895535193.5493377,92233.59855002,890258411.7077726,19183774.905081097,667.730749156272,14.354445161330556,16997523.58582415,2191828.17437866,4629536193.53334
2018-04-25,701507,21762751,123,1.68455575,150535337359.1005,93.8910172400037,23474977.8240562,1537.5,8855.50893658679,217684,571329,50583.38608454,447941627.51446384,65138.96932817,576838725.0056622,13615344.990002189,591.9097632803533,8.37485182599355,16999061.08582415,2177272.59113503,5511346901.47436
2018-04-26,661663,21777226,141,1.75708104,157507996556.20877,67.5356912899714,26910340.4324546,1762.5,9264.72742694331,217258,575268,41776.73955304,387050104.74531704,39222.08105895,363381890.12864774,16329082.089987583,614.6032663685232,18.213778012660523,17000823.58582405,2179827.24962912,3482411384.91468
2018-04-27,674680,21810995,142,1.70402847,152705962191.95163,54.7089081099762,27882432.4329455,1775.0,8981.33079018118,212647,582373,44785.46100065,402233039.83759624,39330.46765282,353239940.1224972,15941862.152571594,567.3153887767522,13.20563700921589,17002598.58582395,2185282.24297695,2987561331.91315
2018-04-28,541764,21839951,128,1.77091583,158850242092.3754,39.772943419989,25592018.8297845,1600.0,9341.82468468732,194970,519477,60734.02876635,567366649.1299982,62141.29129974,580513049.0022565,14946919.495499711,593.021332350073,31.416355412148132,17004198.58582395,2183874.98044356,3205283086.83839
2018-04-29,549120,21876309,158,1.78054751,159806972877.08243,35.4516891699972,31590148.2430152,1975.0,9396.99762974869,183812,496307,31340.21411363,294503917.74159753,27406.3023675,257536958.3875734,18559070.318753663,592.1184398632051,37.54087533088477,17006173.58582395,2187808.89218969,3610016817.37009
2018-04-30,645424,21897895,155,1.74740041,156963205214.3546,36.6695535199975,30990335.3016921,1937.5,9228.7264836353,215603,558093,35854.41048721,330890547.6184462,37816.25106776,348995837.7408384,17880657.56204339,567.8015796038891,33.31914852644019,17008111.08582395,2185847.05160914,3667417865.89074
2018-05-01,634217,21963473,158,1.71724649,154318371549.32773,31.7345911300078,31590148.2430152,1975.0,9072.16875745178,198167,557148,29858.3613157,270880092.6770004,32651.51533383,296220057.29503024,17917533.295967262,531.3526913305824,33.32552850289908,17010086.08581849,2183053.89759101,3128629926.35322
2018-05-02,673769,21929696,140,1.7386519,156579110734.17545,38.4549047899953,27991270.5950767,1750.0,9204.12764056108,210896,539445,30415.11108728,279944564.6491696,31471.9785942,289672108.0820229,16107223.37098189,528.7749516878014,30.865745777641223,17011836.08581839,2181997.03008409,2434746727.21087
2018-05-03,660104,21967628,151,1.83904816,165895717059.14395,39.3671206099955,30190584.7132614,1887.5,9750.70014640561,227954,588049,47492.67862229,463086868.3955577,35711.97104286,348216721.27604795,18404446.52634059,541.7429739274376,31.39687727833184,17013723.58581839,2193777.73766352,4167439407.46073
2018-05-04,710689,22001609,138,1.82662477,164992728890.04605,40.6185858699947,27591395.3008614,1725.0,9696.64290999416,224579,613456,44981.25797809,436167196.2558646,40574.3708523,393435185.45242846,16726709.019739926,529.7216306592427,43.00686611598835,17015448.58581839,2198184.62478931,3152376087.7931
2018-05-05,606625,22003948,161,1.84393794,166701785625.45367,31.2311985600114,32189961.1843383,2012.5,9795.92577206312,195965,505788,27026.0355547,264745038.20697993,21217.25607208,207842665.5689512,19714300.616277028,540.3191773930857,44.091156500717936,17017461.08579839,2203993.40427193,2671364347.56876
2018-05-06,535825,22015472,137,1.80577797,163300448150.24045,30.8409621700016,27391457.6537537,1712.5,9595.08681940386,172671,453544,29787.94139562,285817883.86228806,32484.52786302,311691865.13302064,16431586.17822911,509.8757511442658,45.1493521462252,17019173.58579839,2201296.81780453,2473240234.29096
2018-05-07,662775,21988086,150,1.75762436,158968267897.19147,35.9166375599982,29990647.0661537,1875.0,9339.5108471654,204816,530568,44020.96392996,411134270.1265382,41293.47914614,385660896.4025728,17511582.838435125,511.9182374326496,35.62117548349343,17021048.58579819,2204024.30258835,2784524994.36716
2018-05-08,665870,21996495,139,1.73387152,156820197635.0747,35.0553271499987,27791332.9479691,1737.5,9212.36963471654,219628,572366,39167.46126518,360825130.8282805,38907.70796574,358432187.420002,16006492.240319988,446.70010440688753,31.417614184304355,17022786.08579735,2204284.05588779,2631685417.13612
2018-05-09,603396,22027102,160,1.74723256,158212056793.02222,29.7366871700082,31990023.5372306,2000.0,9293.04227352425,204710,526052,32243.02737301,299635816.4037815,33802.38897429,314127029.68418694,18586084.5470485,440.5357637399621,37.942557742814245,17024786.08579735,2202724.69428651,2814445637.50939
2018-05-10,633729,22055900,154,1.69887071,153879420906.82715,27.49013678,30790397.6545844,1925.0,9037.53050905903,215367,559093,40924.0209891,369852088.24236333,47711.32264697,431192534.0495504,17397246.229938634,407.01461874924087,32.57889930505092,17026711.08579735,2195937.39262864,2659822682.79102
2018-05-11,772234,22011350,127,1.58493865,143374163246.1666,38.14838368,26155095.4999563,1587.5,8419.75858737581,207053,606800,50916.21589861,428702246.04900235,46348.8527179,390246150.6865552,13366366.757459098,358.720550599914,21.23856315550071,17028298.58579735,2200504.75580935,3673204923.43886
2018-05-12,563749,22002864,165,1.5974431,144515816886.5841,28.0897675,33988897.1882542,2062.5,8485.77526680304,181270,474386,29411.71307596,249581187.3742889,21935.61498419,186140699.09495363,17501911.48778127,397.7982176798192,7.356031077598146,17030361.08579735,2207980.85390112,2662348815.39531
2018-05-13,488836,22017193,148,1.63680889,148109264820.5454,23.48131033,30487010.8112825,1850.0,8695.83309380479,159530,423606,22153.56923298,192643740.4820431,23804.3522996,206998674.50344983,16087291.22353886,388.57379537907855,9.80884017413291,17032211.08579735,2206330.0708345,2162747142.61486
2018-05-14,641192,22025611,132,1.62361239,147701872957.36383,35.49278732,27191117.7506033,1650.0,8671.07417475161,211328,549951,40056.41647369,347332158.41810834,43500.62501185,377197146.12580645,14307272.388340157,383.1776071004414,8.301543038970856,17033861.08579735,2202885.86229634,2901419821.25292
2018-05-15,624136,22035743,146,1.58958164,144606798197.35785,36.97293637,30075024.1786976,1825.0,8488.463421391,208197,536411,31346.65631343,266084945.4994658,35222.58541816,298985627.9288712,15491445.744038576,388.7182483485067,1.7524283041308537,17035686.08576995,2199009.93319161,2410484680.65151
2018-05-16,617403,22057812,179,1.56132079,141887673799.42416,33.00292855,36872803.6163485,2237.5,8327.75620134424,213978,545325,32243.13189029,268512941.5501228,39844.57129934,331815875.7279814,18633354.500507735,373.9686097661191,3.489184679882308,17037923.58576985,2191408.49378256,2353573010.43316
2018-05-17,635676,22006711,132,1.50426871,137177363863.56128,58.60777404,27191117.7506033,1650.0,8050.51623933372,190427,484081,32309.20025736,260105741.35176188,34047.71485455,274101681.3487587,13283351.794900637,345.08825182563095,2.0636877427062426,17039573.58576975,2189669.97918537,2076860044.22042
2018-05-18,701918,21992057,148,1.5392871,140303513702.62396,66.88060023,30487010.8112825,1850.0,8233.08645528931,216419,590227,37656.53219061,310029485.1316771,36883.67047758,303666447.8303181,15231209.942285225,334.63631223628096,0.8606274009233118,17041423.58574245,2190442.8408984,1910016213.18732
2018-05-19,500408,22005958,154,1.53821787,140257946353.72653,29.9909499,31722970.7090372,1925.0,8229.48293571011,167502,434713,15265.66709291,125628546.8433342,16820.44365544,138423554.03351685,15841754.65124196,318.2613686054714,-0.5256201133959713,17043348.58574245,2188888.06433587,1531623641.31902
2018-05-20,483041,22042177,144,1.59036292,145078909990.97888,24.85185587,29663037.5461127,1800.0,8511.44883021625,159863,421395,18094.7314865,154012381.14384755,18138.13390484,154381798.60665613,15320607.89438925,315.5742085360634,-3.711208324635571,17045148.58574235,2188844.66191753,1665434822.69478
