window,min_sats_per_dollar,max_sats_per_dollar,uniform_sats_per_dollar,dynamic_sats_per_dollar,uniform_percentile,dynamic_percentile,excess_percentile
2016-03-24 → 2017-03-24,77557.66620995408,242261.1505855176,153360.64886194014,171492.1072738676,46.02390953620449,57.03245527563971,11.00854573943522
2016-03-25 → 2017-03-25,77557.66620995408,242261.1505855176,152982.0835370066,170971.61958096747,45.79406295683869,56.716440289755575,10.922377332916888
2016-03-26 → 2017-03-26,77557.66620995408,242261.1505855176,152609.61783349092,170450.09746724996,45.56791977296628,56.399797253517,10.831877480550723
2016-03-27 → 2017-03-27,77557.66620995408,242261.1505855176,152216.10629041004,169922.85923089657,45.32899857189225,56.079683663721205,10.750685091828956
2016-03-28 → 2017-03-28,77557.66620995408,242261.1505855176,151835.33130675694,169414.18230701878,45.097810394485606,55.770839606288945,10.673029211803339
2016-03-29 → 2017-03-29,77557.66620995408,242261.1505855176,151452.07960787194,168908.05764169607,44.86511847522354,55.46354515696896,10.598426681745423
2016-03-30 → 2017-03-30,77557.66620995408,242261.1505855176,151058.30073214302,168373.70897973943,44.626034962678645,55.1391144602035,10.513079497524856
2016-03-31 → 2017-03-31,77557.66620995408,240409.57450928085,150648.9624896463,167809.50045870605,44.88206312286386,55.419574256917116,10.537511134053254
2016-04-01 → 2017-04-01,77557.66620995408,239692.8133775258,150242.87932354756,167245.30365573333,44.830016429732574,55.31659175236341,10.486575322630834
2016-04-02 → 2017-04-02,77557.66620995408,238866.74323962914,149835.11659807578,166685.3771629562,44.80680921311405,55.25275613386953,10.445946920755482
2016-04-03 → 2017-04-03,77557.66620995408,238866.74323962914,149422.90945737428,166127.69604573125,44.55127049930338,54.907034040919754,10.355763541616376
2016-04-04 → 2017-04-04,77557.66620995408,238866.74323962914,149011.75680091424,165572.49435406664,44.29638548971126,54.56284901309119,10.266463523379926
2016-04-05 → 2017-04-05,77557.66620995408,238866.74323962914,148601.06523158267,165014.23790066637,44.04178632090193,54.21677025318509,10.174983932283162
2016-04-06 → 2017-04-06,77557.66620995408,238866.74323962914,148183.09979545747,164452.79279796363,43.78267787900791,53.868714760561154,10.086036881553241
2016-04-07 → 2017-04-07,77557.66620995408,238866.74323962914,147764.7734862579,163893.0801692902,43.523345721820874,53.52173327695223,9.998387555131359
2016-04-08 → 2017-04-08,77557.66620995408,238866.74323962914,147347.18686351244,163329.2254528799,43.26447211691602,53.17218399752355,9.907711880607529
2016-04-09 → 2017-04-09,77557.66620995408,238801.04565286302,146919.67432659454,162746.87056480575,43.016965010460666,52.83268351803208,9.815718507571411
2016-04-10 → 2017-04-10,77557.66620995408,236992.38357409684,146492.70997448184,162158.75184054265,43.23715995123118,53.06315150756215,9.825991556330969
2016-04-11 → 2017-04-11,77557.66620995408,236254.11874277255,146067.36201675693,161574.95167021558,43.17027552499009,52.94213205105306,9.771856526062969
2016-04-12 → 2017-04-12,77557.66620995408,235364.71702839778,145646.52865475765,161001.32142172416,43.14690762654166,52.87701327602379,9.730105649482127
2016-04-13 → 2017-04-13,77557.66620995408,235364.71702839778,145240.31523243774,160448.7802362035,42.889496173622966,52.52687607831622,9.637379904693255
2016-04-14 → 2017-04-14,77557.66620995408,234820.83213053396,144829.9053633345,159889.83563001003,42.7768567163107,52.35311710666875,9.576260390358051
