window,min_sats_per_dollar,max_sats_per_dollar,uniform_sats_per_dollar,dynamic_sats_per_dollar,uniform_percentile,dynamic_percentile,excess_percentile
2018-03-04 → 2019-03-04,8665.013949999768,31396.444360089477,17829.06986228786,20128.973282043436,40.31447096360675,50.4321950938697,10.11772413026295
2018-03-05 → 2019-03-05,8665.013949999768,31396.444360089477,17876.383417755358,20148.887236994033,40.52261253065261,50.51980046929631,9.997187938643698
2018-03-06 → 2019-03-06,9365.89585383936,31396.444360089477,17923.63898234742,20171.45237507102,38.844893607983515,49.04805941697774,10.203165808994228
2018-03-07 → 2019-03-07,10097.863393503589,31396.444360089477,17968.907372642614,20194.12131632328,36.95572015566413,47.40343001563871,10.44770985997458
2018-03-08 → 2019-03-08,10208.325616879292,31396.444360089477,18012.483881147895,20218.902250937674,36.83270968438137,47.246179594242214,10.413469909860844
2018-03-09 → 2019-03-09,10208.325616879292,31396.444360089477,18053.072727967847,20236.224285945882,37.02427386859172,47.327933124218816,10.303659255627096
2018-03-10 → 2019-03-10,10208.325616879292,31396.444360089477,18093.61182236313,20255.05686839447,37.215603239955925,47.41681587344648,10.201212633490556
2018-03-11 → 2019-03-11,10208.325616879292,31396.444360089477,18133.454521326967,20279.074861716792,37.40364588520777,47.53017182360614,10.126525938398366
2018-03-12 → 2019-03-12,10208.325616879292,31396.444360089477,18175.538350841245,20303.22515675601,37.60226582888618,47.644152188412974,10.041886359526792
2018-03-13 → 2019-03-13,10208.325616879292,31396.444360089477,18216.60213306209,20327.860534942298,37.796071530650075,47.76042196434192,9.964350433691848
2018-03-14 → 2019-03-14,10208.325616879292,31396.444360089477,18257.673563941524,20352.45135839444,37.989913331223306,47.87648145858098,9.886568127357677
2018-03-15 → 2019-03-15,10208.325616879292,31396.444360089477,18294.466307021317,20372.428652725663,38.16356132482625,47.97076681998252,9.807205495156275
2018-03-16 → 2019-03-16,10208.325616879292,31396.444360089477,18329.903399760755,20387.66362261282,38.33081115558715,48.042670182767104,9.711859027179955
2018-03-17 → 2019-03-17,10208.325616879292,31396.444360089477,18366.15878243581,20403.11063638403,38.5019230089539,48.115574313418904,9.613651304465002
2018-03-18 → 2019-03-18,10208.325616879292,31396.444360089477,18400.324875595677,20418.964282539706,38.663174196819824,48.19039759691951,9.527223400099686
2018-03-19 → 2019-03-19,10208.325616879292,31396.444360089477,18435.33169326136,20435.55799284143,38.828393290076505,48.268713706541284,9.440320416464779
2018-03-20 → 2019-03-20,10208.325616879292,31396.444360089477,18471.113568632547,20452.64854346587,38.99727036597384,48.34937471675918,9.35210435078534
2018-03-21 → 2019-03-21,10208.325616879292,31396.444360089477,18509.11245894632,20469.518889361625,39.17661092364346,48.42899644297383,9.252385519330375
