window,min_sats_per_dollar,max_sats_per_dollar,uniform_sats_per_dollar,dynamic_sats_per_dollar,uniform_percentile,dynamic_percentile,excess_percentile
2016-02-04 → 2017-02-04,88144.83325140158,269676.7261346181,173750.62530778316,173750.62530778314,47.15743922278918,47.15743922278916,-2.1316282072803006e-14
2016-02-05 → 2017-02-05,88144.83325140158,269676.7261346181,173320.03043205698,173320.03043205698,46.92023854753197,46.92023854753197,0.0
2016-02-06 → 2017-02-06,88144.83325140158,269676.7261346181,172877.45448803622,172877.45448803622,46.67643789245618,46.67643789245618,0.0
2016-02-07 → 2017-02-07,88144.83325140158,269676.7261346181,172408.739359175,172408.73935917497,46.41823801285555,46.418238012855525,-2.1316282072803006e-14
2016-02-08 → 2017-02-08,88144.83325140158,269676.7261346181,171941.34580854315,171941.34580854312,46.160766147604555,46.160766147604534,-2.1316282072803006e-14
2016-02-09 → 2017-02-09,88144.83325140158,267729.2928968212,171483.7936330867,171483.7936330867,46.406554635202646,46.406554635202646,0.0
2016-02-10 → 2017-02-10,88144.83325140158,264803.0427971326,171027.68141976124,171027.6814197612,46.917065661137016,46.917065661137,-1.4210854715202004e-14
2016-02-11 → 2017-02-11,88144.83325140158,264803.0427971326,170578.30953782197,170578.30953782197,46.662692041538584,46.662692041538584,0.0
2016-02-12 → 2017-02-12,88144.83325140158,261578.47259009586,170127.5500022797,170127.5500022797,47.270366385367765,47.270366385367765,0.0
2016-02-13 → 2017-02-13,88144.83325140158,256674.54400532218,169687.29444132908,169687.29444132908,48.384620625731735,48.384620625731735,0.0
2016-02-14 → 2017-02-14,88144.83325140158,251689.8114505232,169257.1005626437,169257.10056264367,49.59630567958201,49.596305679581995,-1.4210854715202004e-14
2016-02-15 → 2017-02-15,88144.83325140158,251689.8114505232,168854.9606051403,168854.9606051403,49.350416162256835,49.350416162256835,0.0
2016-02-16 → 2017-02-16,88144.83325140158,251689.8114505232,168435.3186451904,168435.3186451904,49.09382500025919,49.09382500025919,0.0
2016-02-17 → 2017-02-17,88144.83325140158,251689.8114505232,168023.27291295203,168023.27291295203,48.84187857134672,48.84187857134672,0.0
2016-02-18 → 2017-02-18,88144.83325140158,251689.8114505232,167624.10213999957,167624.10213999957,48.59780456959629,48.59780456959629,0.0
2016-02-19 → 2017-02-19,88144.83325140158,251689.8114505232,167234.67811188666,167234.67811188666,48.3596902401922,48.3596902401922,0.0
2016-02-20 → 2017-02-20,88144.83325140158,251689.8114505232,166835.62225223015,166835.62225223015,48.11568650247386,48.11568650247386,0.0
2016-02-21 → 2017-02-21,88144.83325140158,251689.8114505232,166458.00278892898,166458.00278892898,47.884790104761535,47.884790104761535,0.0
2016-02-22 → 2017-02-22,88144.83325140158,251689.8114505232,166078.1183243448,166078.11832434477,47.65250876615531,47.65250876615529,-1.4210854715202004e-14
2016-02-23 → 2017-02-23,84114.06710114426,251689.8114505232,165684.55177646494,165684.5517764649,48.67678493210464,48.676784932104624,-1.4210854715202004e-14
2016-02-24 → 2017-02-24,84114.06710114426,251689.8114505232,165265.68698425943,165265.68698425946,48.426829430589926,48.42682943058994,1.4210854715202004e-14
2016-02-25 → 2017-02-25,84114.06710114426,251689.8114505232,164859.64767736723,164859.64767736723,48.18452747426046,48.18452747426046,0.0
2016-02-26 → 2017-02-26,84114.06710114426,251689.8114505232,164447.72546434795,164447.72546434795,47.93871492267755,47.93871492267755,0.0
2016-02-27 → 2017-02-27,83741.40168431975,251689.8114505232,164044.81661026474,164044.8166102647,47.81433479348405,47.814334793484036,-1.4210854715202004e-14
2016-02-28 → 2017-02-28,83741.40168431975,251689.8114505232,163644.740461663,163644.74046166296,47.57612107704656,47.57612107704654,-2.1316282072803006e-14
2016-02-29 → 2017-02-28,83741.40168431975,251689.8114505232,163461.003818709,163461.003818709,47.466720432402305,47.466720432402305,0.0
2016-03-01 → 2017-03-01,81402.75502744006,251689.8114505232,163059.29716565687,163059.29716565687,47.95228941848566,47.95228941848566,0.0
2016-03-02 → 2017-03-02,79180.86023057195,251689.8114505232,162644.35578767446,162644.35578767446,48.38212450244707,48.38212450244707,0.0
2016-03-03 → 2017-03-03,77557.66620995408,251689.8114505232,162210.46406959204,162210.46406959207,48.61411300175932,48.61411300175934,2.1316282072803006e-14
2016-03-04 → 2017-03-04,77557.66620995408,251689.8114505232,161774.11278519878,161774.11278519878,48.36352671064667,48.36352671064667,0.0
2016-03-05 → 2017-03-05,77557.66620995408,251689.8114505232,161318.50936009956,161318.50936009956,48.10188436743095,48.10188436743095,0.0
2016-03-06 → 2017-03-06,77557.66620995408,247705.51160938002,160843.91323223722,160843.91323223722,48.94933980901537,48.94933980901537,0.0
2016-03-07 → 2017-03-07,77557.66620995408,244557.62237222082,160388.45008512968,160388.4500851297,49.59928480142381,49.599284801423835,2.1316282072803006e-14
2016-03-08 → 2017-03-08,77557.66620995408,244557.62237222082,159964.40281601672,159964.40281601675,49.34536421434238,49.3453642143424,2.1316282072803006e-14
2016-03-09 → 2017-03-09,77557.66620995408,244557.62237222082,159529.2476262797,159529.2476262797,49.08479217603946,49.08479217603946,0.0
2016-03-10 → 2017-03-10,77557.66620995408,244557.62237222082,159115.6694984099,159115.6694984099,48.837140537455824,48.837140537455824,0.0
2016-03-11 → 2017-03-11,77557.66620995408,244557.62237222082,158691.58966148514,158691.58966148514,48.58320044868556,48.58320044868556,0.0
2016-03-12 → 2017-03-12,77557.66620995408,244557.62237222082,158262.11745525664,158262.11745525667,48.326031395412755,48.32603139541277,1.4210854715202004e-14
2016-03-13 → 2017-03-13,77557.66620995408,244557.62237222082,157816.5957324435,157816.5957324435,48.059251850644344,48.059251850644344,0.0
2016-03-14 → 2017-03-14,77557.66620995408,244557.62237222082,157372.30451991284,157372.30451991287,47.793209138573836,47.79320913857385,1.4210854715202004e-14
2016-03-15 → 2017-03-15,77557.66620995408,244557.62237222082,156931.0529169142,156931.05291691422,47.52898655244938,47.528986552449396,1.4210854715202004e-14
2016-03-16 → 2017-03-16,77557.66620995408,244557.62237222082,156505.038914342,156505.038914342,47.27388828035268,47.27388828035268,0.0
2016-03-17 → 2017-03-17,77557.66620995408,244557.62237222082,156104.7168271074,156104.71682710736,47.03417439273606,47.03417439273604,-2.1316282072803006e-14
2016-03-18 → 2017-03-18,77557.66620995408,244557.62237222082,155735.86482722234,155735.86482722237,46.81330487374849,46.81330487374851,1.4210854715202004e-14
2016-03-19 → 2017-03-19,77557.66620995408,244424.4163880815,155335.4834824195,155335.4834824195,46.61073412734348,46.61073412734348,0.0
2016-03-20 → 2017-03-20,77557.66620995408,242953.27742632237,154930.94063184116,154930.94063184113,46.78073006463782,46.7807300646378,-2.1316282072803006e-14
2016-03-21 → 2017-03-21,77557.66620995408,242953.27742632237,154513.61237670376,154513.6123767037,46.528408825840586,46.52840882584055,-3.552713678800501e-14
2016-03-22 → 2017-03-22,77557.66620995408,242261.1505855176,154113.2042067826,154113.20420678257,46.480824790727254,46.48082479072724,-1.4210854715202004e-14
2016-03-23 → 2017-03-23,77557.66620995408,242261.1505855176,153723.07014429895,153723.07014429895,46.24395423272858,46.24395423272858,0.0
2016-03-24 → 2017-03-24,77557.66620995408,242261.1505855176,153360.64886194014,153360.64886194014,46.02390953620449,46.02390953620449,0.0
2016-03-25 → 2017-03-25,77557.66620995408,242261.1505855176,152982.0835370066,152982.08353700658,45.79406295683869,45.794062956838665,-2.1316282072803006e-14
